elastic_FP,elastic_heap,tam,item
1,15,18784,23390
1,15,18785,17638
1,15,18786,1047
1,15,18787,6804
1,15,18788,17568
1,15,18789,224
1,15,18790,21542
1,15,18791,23735
1,15,18792,11400
1,15,18793,28285
1,15,18794,2709
1,15,18795,28115
1,15,18796,17718
1,15,18797,1190
1,15,18798,23231
1,15,18799,11175
1,15,18800,19973
1,15,18801,15262
1,15,18802,30953
1,15,18803,25141
1,15,18804,26744
1,15,18805,24106
1,15,18806,14034
1,15,18807,17934
1,15,18808,14705
1,15,18809,30198
1,15,18810,20107
1,15,18811,25551
1,15,18812,10916
1,15,18813,22324
1,15,18814,20361
1,15,18815,10476
1,15,18816,24652
1,15,18817,3974
1,15,18818,25081
1,15,18819,27052
1,15,18820,14108
1,15,18821,15390
1,15,18822,21587
1,15,18823,2165
1,15,18824,24185
1,15,18825,2851
1,15,18826,10034
1,15,18827,8778
1,15,18828,25318
1,15,18829,27735
1,15,18830,2915
1,15,18831,25746
1,15,18832,15552
1,15,18833,13560
1,15,18834,1596
1,15,18835,28699
1,15,18836,14123
1,15,18837,15076
1,15,18838,12335
1,15,18839,27998
1,15,18840,17228
1,15,18841,11008
1,15,18842,16799
1,15,18843,13829
1,15,18844,3001
1,15,18845,7897
1,15,18846,25073
1,15,18847,14250
1,15,18848,23597
1,15,18849,13708
1,15,18850,27879
1,15,18851,29666
1,15,18852,12673
1,15,18853,13284
1,15,18854,8745
1,15,18855,16762
1,15,18856,1495
1,15,18857,28611
1,15,18858,29477
1,15,18859,13056
1,15,18860,11545
1,15,18861,2755
1,15,18862,25369
1,15,18863,18053
1,15,18864,21922
1,15,18865,16412
1,15,18866,11630
1,15,18867,17058
1,15,18868,314
1,15,18869,18889
1,15,18870,9800
1,15,18871,25785
1,15,18872,2632
1,15,18873,8422
1,15,18874,2395
1,15,18875,17533
1,15,18876,2371
1,15,18877,7517
1,15,18878,11008
1,15,18879,4277
1,15,18880,11882
1,15,18881,14529
1,15,18882,16264
1,15,18883,2365
1,15,18884,25525
1,15,18885,30842
1,15,18886,11472
1,15,18887,23117
1,15,18888,19211
1,15,18889,17187
1,15,18890,6677
1,15,18891,15613
1,15,18892,27829
1,15,18893,9520
1,15,18894,12810
1,15,18895,265
1,15,18896,10771
1,15,18897,18644
1,15,18898,19240
1,15,18899,25554
1,15,18900,18573
1,15,18901,9506
1,15,18902,27206
1,15,18903,22694
1,15,18904,10445
1,15,18905,10354
1,15,18906,21353
1,15,18907,9793
1,15,18908,32299
1,15,18909,25094
1,15,18910,7389
1,15,18911,32148
1,15,18912,6761
1,15,18913,28397
1,15,18914,30853
1,15,18915,28101
1,15,18916,8609
1,15,18917,11816
1,15,18918,10095
1,15,18919,22902
1,15,18920,14971
1,15,18921,12
1,15,18922,19371
1,15,18923,20810
1,15,18924,3747
1,15,18925,5351
1,15,18926,3166
1,15,18927,30629
1,15,18928,12155
1,15,18929,3814
1,15,18930,16402
1,15,18931,20916
1,15,18932,13069
1,15,18933,31542
1,15,18934,4432
1,15,18935,10670
1,15,18936,7491
1,15,18937,26218
1,15,18938,20849
1,15,18939,26201
1,15,18940,26970
1,15,18941,4125
1,15,18942,28081
1,15,18943,31695
1,15,18944,18324
1,15,18945,472
1,15,18946,14981
1,15,18947,22914
1,15,18948,25389
1,15,18949,3382
1,15,18950,2351
1,15,18951,31102
1,15,18952,17553
1,15,18953,30021
1,15,18954,15247
1,15,18955,29934
1,15,18956,9164
1,15,18957,18224
1,15,18958,19004
1,15,18959,16866
1,15,18960,16194
1,15,18961,9755
1,15,18962,28883
1,15,18963,32335
1,15,18964,2720
1,15,18965,3663
1,15,18966,29839
1,15,18967,27735
1,15,18968,18962
1,15,18969,21399
1,15,18970,14618
1,15,18971,971
1,15,18972,28087
1,15,18973,24297
1,15,18974,6051
1,15,18975,15599
1,15,18976,16722
1,15,18977,28489
1,15,18978,11313
1,15,18979,30845
1,15,18980,17474
1,15,18981,25067
1,15,18982,3383
1,15,18983,10476
1,15,18984,15796
1,15,18985,17816
1,15,18986,8552
1,15,18987,8433
1,15,18988,24855
1,15,18989,15698
1,15,18990,1996
1,15,18991,11079
1,15,18992,5840
1,15,18993,30267
1,15,18994,17940
1,15,18995,20396
1,15,18996,15663
1,15,18997,13491
1,15,18998,12587
1,15,18999,26924
1,15,19000,30114
1,15,19001,15553
1,15,19002,17421
1,15,19003,29089
1,15,19004,21033
1,15,19005,6580
1,15,19006,22748
1,15,19007,9851
1,15,19008,30474
1,15,19009,2314
1,15,19010,30769
1,15,19011,27325
1,15,19012,1222
1,15,19013,3216
1,15,19014,12976
1,15,19015,2632
1,15,19016,24139
1,15,19017,26571
1,15,19018,14559
1,15,19019,16988
1,15,19020,8043
1,15,19021,3223
1,15,19022,9528
1,15,19023,13148
1,15,19024,22413
1,15,19025,15118
1,15,19026,11388
1,15,19027,8145
1,15,19028,23715
1,15,19029,22699
1,15,19030,10315
1,15,19031,7346
1,15,19032,19036
1,15,19033,17071
1,15,19034,12274
1,15,19035,5859
1,15,19036,410
1,15,19037,8132
1,15,19038,13188
1,15,19039,20987
1,15,19040,15398
1,15,19041,29921
1,15,19042,19756
1,15,19043,17482
1,15,19044,2211
1,15,19045,365
1,15,19046,15553
1,15,19047,29723
1,15,19048,17088
1,15,19049,9895
1,15,19050,16795
1,15,19051,14902
1,15,19052,23474
1,15,19053,24133
1,15,19054,18085
1,15,19055,3497
1,15,19056,1762
1,15,19057,1115
1,15,19058,5300
1,15,19059,15560
1,15,19060,7906
1,15,19061,30847
1,15,19062,32535
1,15,19063,14195
1,15,19064,22182
1,15,19065,23083
1,15,19066,15984
1,15,19067,20119
1,15,19068,2801
1,15,19069,25699
1,15,19070,28098
1,15,19071,3319
1,15,19072,18445
1,15,19073,11415
1,15,19074,24010
1,15,19075,3373
1,15,19076,22463
1,15,19077,18634
1,15,19078,12947
1,15,19079,28907
1,15,19080,27514
1,15,19081,8436
1,15,19082,32581
1,15,19083,23943
1,15,19084,14035
1,15,19085,28581
1,15,19086,21565
1,15,19087,8631
1,15,19088,3637
1,15,19089,13804
1,15,19090,29539
1,15,19091,26777
1,15,19092,24022
1,15,19093,9847
1,15,19094,7864
1,15,19095,7670
1,15,19096,3305
1,15,19097,19451
1,15,19098,13615
1,15,19099,26567
1,15,19100,8470
1,15,19101,28375
1,15,19102,4542
1,15,19103,22776
1,15,19104,13863
1,15,19105,32244
1,15,19106,24756
1,15,19107,16749
1,15,19108,7684
1,15,19109,32495
1,15,19110,24397
1,15,19111,16195
1,15,19112,15585
1,15,19113,18810
1,15,19114,14724
1,15,19115,30040
1,15,19116,30134
1,15,19117,4607
1,15,19118,31272
1,15,19119,2829
1,15,19120,15087
1,15,19121,1927
1,15,19122,16690
1,15,19123,22858
1,15,19124,5989
1,15,19125,2267
1,15,19126,13398
1,15,19127,26819
1,15,19128,17294
1,15,19129,13544
1,15,19130,24024
1,15,19131,9594
1,15,19132,6896
1,15,19133,23144
1,15,19134,28065
1,15,19135,27525
1,15,19136,1500
1,15,19137,2751
1,15,19138,4242
1,15,19139,20754
1,15,19140,11096
1,15,19141,21539
1,15,19142,21016
1,15,19143,20904
1,15,19144,32605
1,15,19145,26368
1,15,19146,15361
1,15,19147,16048
1,15,19148,323
1,15,19149,10907
1,15,19150,10382
1,15,19151,6451
1,15,19152,15993
1,15,19153,1269
1,15,19154,31433
1,15,19155,14565
1,15,19156,28025
1,15,19157,23026
1,15,19158,12568
1,15,19159,25699
1,15,19160,13563
1,15,19161,1466
1,15,19162,1555
1,15,19163,16057
1,15,19164,29545
1,15,19165,22112
1,15,19166,5011
1,15,19167,11815
1,15,19168,6804
1,15,19169,18626
1,15,19170,11275
1,15,19171,8229
1,15,19172,29605
1,15,19173,3248
1,15,19174,24092
1,15,19175,20132
1,15,19176,24406
1,15,19177,5200
1,15,19178,22115
1,15,19179,27287
1,15,19180,26210
1,15,19181,12992
1,15,19182,5014
1,15,19183,20402
1,15,19184,11833
1,15,19185,3582
1,15,19186,8399
1,15,19187,9585
1,15,19188,9721
1,15,19189,26629
1,15,19190,18983
1,15,19191,4445
1,15,19192,32666
1,15,19193,825
1,15,19194,32647
1,15,19195,24203
1,15,19196,18792
1,15,19197,9733
1,15,19198,22971
1,15,19199,15973
1,15,19200,15287
1,15,19201,451
1,15,19202,30152
1,15,19203,1708
1,15,19204,3794
1,15,19205,220
1,15,19206,6784
1,15,19207,4286
1,15,19208,27956
1,15,19209,16432
1,15,19210,23635
1,15,19211,7701
1,15,19212,22011
1,15,19213,14264
1,15,19214,13160
1,15,19215,26129
1,15,19216,921
1,15,19217,22121
1,15,19218,14317
1,15,19219,12535
1,15,19220,10957
1,15,19221,5468
1,15,19222,30891
1,15,19223,9273
1,15,19224,9682
1,15,19225,17965
1,15,19226,8157
1,15,19227,9208
1,15,19228,24534
1,15,19229,8353
1,15,19230,23106
1,15,19231,28103
1,15,19232,5293
1,15,19233,21387
1,15,19234,13425
1,15,19235,20658
1,15,19236,14535
1,15,19237,7408
1,15,19238,25197
1,15,19239,9855
1,15,19240,7519
1,15,19241,11625
1,15,19242,9593
1,15,19243,29235
1,15,19244,9462
1,15,19245,23241
1,15,19246,17453
1,15,19247,18392
1,15,19248,7168
1,15,19249,26112
1,15,19250,18634
1,15,19251,24958
1,15,19252,2525
1,15,19253,22591
1,15,19254,31179
1,15,19255,1408
1,15,19256,3594
1,15,19257,15197
1,15,19258,16572
1,15,19259,8712
1,15,19260,7577
1,15,19261,12666
1,15,19262,29519
1,15,19263,16853
1,15,19264,13534
1,15,19265,12258
1,15,19266,12973
1,15,19267,15932
1,15,19268,20844
1,15,19269,24883
1,15,19270,21770
1,15,19271,21101
1,15,19272,18496
1,15,19273,29379
1,15,19274,3452
1,15,19275,29688
1,15,19276,19515
1,15,19277,20796
1,15,19278,17933
1,15,19279,5264
1,15,19280,14550
1,15,19281,6281
1,15,19282,24591
1,15,19283,12558
1,15,19284,29969
1,15,19285,15094
1,15,19286,20143
1,15,19287,20921
1,15,19288,684
1,15,19289,9106
1,15,19290,16333
1,15,19291,24516
1,15,19292,3482
1,15,19293,22488
1,15,19294,18187
1,15,19295,29720
1,15,19296,4019
1,15,19297,23695
1,15,19298,16164
1,15,19299,852
1,15,19300,23721
1,15,19301,25071
1,15,19302,21888
1,15,19303,2834
1,15,19304,10813
1,15,19305,31493
1,15,19306,29701
1,15,19307,9325
1,15,19308,26802
1,15,19309,25689
1,15,19310,32047
1,15,19311,8128
1,15,19312,32642
1,15,19313,7629
1,15,19314,3683
1,15,19315,3503
1,15,19316,16977
1,15,19317,23496
1,15,19318,15488
1,15,19319,22892
1,15,19320,12831
1,15,19321,5012
1,15,19322,32440
1,15,19323,22579
1,15,19324,24257
1,15,19325,9989
1,15,19326,15262
1,15,19327,29207
1,15,19328,31890
1,15,19329,29532
1,15,19330,11391
1,15,19331,18433
1,15,19332,614
1,15,19333,18282
1,15,19334,2806
1,15,19335,31478
1,15,19336,25535
1,15,19337,1273
1,15,19338,15547
1,15,19339,30872
1,15,19340,15172
1,15,19341,29031
1,15,19342,29116
1,15,19343,28912
1,15,19344,31086
1,15,19345,31124
1,15,19346,26735
1,15,19347,22890
1,15,19348,27525
1,15,19349,27903
1,15,19350,19558
1,15,19351,8481
1,15,19352,11979
1,15,19353,29739
1,15,19354,25380
1,15,19355,31325
1,15,19356,25591
1,15,19357,17992
1,15,19358,31535
1,15,19359,23898
1,15,19360,14052
1,15,19361,25103
1,15,19362,20838
1,15,19363,10316
1,15,19364,3723
1,15,19365,19950
1,15,19366,24725
1,15,19367,159
1,15,19368,31023
1,15,19369,9061
1,15,19370,20295
1,15,19371,22915
1,15,19372,10455
1,15,19373,27056
1,15,19374,28635
1,15,19375,17320
1,15,19376,5121
1,15,19377,934
1,15,19378,1754
1,15,19379,27206
1,15,19380,3733
1,15,19381,13537
1,15,19382,19336
1,15,19383,24929
1,15,19384,28440
1,15,19385,543
1,15,19386,22201
1,15,19387,10571
1,15,19388,5154
1,15,19389,28904
1,15,19390,29670
1,15,19391,2922
1,15,19392,24082
1,15,19393,27249
1,15,19394,2176
1,15,19395,13371
1,15,19396,28928
1,15,19397,17857
1,15,19398,1412
1,15,19399,11927
1,15,19400,21235
1,15,19401,15634
1,15,19402,5968
1,15,19403,9270
1,15,19404,14932
1,15,19405,21114
1,15,19406,1973
1,15,19407,1905
1,15,19408,8355
1,15,19409,26570
1,15,19410,1613
1,15,19411,2636
1,15,19412,28009
1,15,19413,3511
1,15,19414,19215
1,15,19415,1715
1,15,19416,19822
1,15,19417,20023
1,15,19418,18208
1,15,19419,15364
1,15,19420,2603
1,15,19421,30254
1,15,19422,22508
1,15,19423,1486
1,15,19424,30082
1,15,19425,8778
1,15,19426,12406
1,15,19427,28633
1,15,19428,15789
1,15,19429,4907
1,15,19430,27884
1,15,19431,19302
1,15,19432,15733
1,15,19433,3272
1,15,19434,1151
1,15,19435,10679
1,15,19436,7332
1,15,19437,17678
1,15,19438,3442
1,15,19439,24530
1,15,19440,21692
1,15,19441,9674
1,15,19442,1904
1,15,19443,30595
1,15,19444,28137
1,15,19445,26056
1,15,19446,8226
1,15,19447,12704
1,15,19448,2101
1,15,19449,15676
1,15,19450,9729
1,15,19451,32144
1,15,19452,1275
1,15,19453,14690
1,15,19454,7529
1,15,19455,2574
1,15,19456,25758
1,15,19457,29538
1,15,19458,11247
1,15,19459,21291
1,15,19460,11386
1,15,19461,11894
1,15,19462,19957
1,15,19463,20882
1,15,19464,26907
1,15,19465,8526
1,15,19466,2684
1,15,19467,12048
1,15,19468,8365
1,15,19469,28340
1,15,19470,6457
1,15,19471,9300
1,15,19472,18868
1,15,19473,4460
1,15,19474,12010
1,15,19475,25587
1,15,19476,6654
1,15,19477,16222
1,15,19478,25578
1,15,19479,13999
1,15,19480,16853
1,15,19481,2039
1,15,19482,26883
1,15,19483,11512
1,15,19484,26489
1,15,19485,12748
1,15,19486,32388
1,15,19487,2483
1,15,19488,30413
1,15,19489,7040
1,15,19490,24980
1,15,19491,19003
1,15,19492,6480
1,15,19493,9192
1,15,19494,9158
1,15,19495,28581
1,15,19496,27215
1,15,19497,23918
1,15,19498,8430
1,15,19499,27977
1,15,19500,15193
1,15,19501,4275
1,15,19502,1842
1,15,19503,24701
1,15,19504,31988
1,15,19505,21113
1,15,19506,9572
1,15,19507,30116
1,15,19508,8078
1,15,19509,12479
1,15,19510,29583
1,15,19511,7784
1,15,19512,182
1,15,19513,15149
1,15,19514,2511
1,15,19515,32067
1,15,19516,14476
1,15,19517,27315
1,15,19518,31078
1,15,19519,10820
1,15,19520,23414
1,15,19521,11374
1,15,19522,15373
1,15,19523,13584
1,15,19524,1045
1,15,19525,5067
1,15,19526,11656
1,15,19527,2087
1,15,19528,14712
1,15,19529,30702
1,15,19530,17277
1,15,19531,4456
1,15,19532,1423
1,15,19533,85
1,15,19534,30598
1,15,19535,21464
1,15,19536,20450
1,15,19537,25784
1,15,19538,6021
1,15,19539,18079
1,15,19540,20610
1,15,19541,25652
1,15,19542,28728
1,15,19543,9555
1,15,19544,12096
1,15,19545,14249
1,15,19546,1549
1,15,19547,5497
1,15,19548,8990
1,15,19549,865
1,15,19550,20535
1,15,19551,17737
1,15,19552,9731
1,15,19553,3058
1,15,19554,10753
1,15,19555,26546
1,15,19556,4275
1,15,19557,12901
1,15,19558,28258
1,15,19559,12702
1,15,19560,13053
1,15,19561,31639
1,15,19562,29138
1,15,19563,15479
1,15,19564,15415
1,15,19565,9952
1,15,19566,20061
1,15,19567,29162
1,15,19568,2023
1,15,19569,6131
1,15,19570,13814
1,15,19571,25835
1,15,19572,8899
1,15,19573,6149
1,15,19574,16141
1,15,19575,15353
1,15,19576,7132
1,15,19577,12850
1,15,19578,24420
1,15,19579,4259
1,15,19580,30230
1,15,19581,12060
1,15,19582,2334
1,15,19583,26699
1,15,19584,19931
1,15,19585,29653
1,15,19586,7705
1,15,19587,10794
1,15,19588,1808
1,15,19589,18431
1,15,19590,11645
1,15,19591,13972
1,15,19592,5960
1,15,19593,18225
1,15,19594,12181
1,15,19595,893
1,15,19596,16440
1,15,19597,413
1,15,19598,13278
1,15,19599,25149
1,15,19600,20076
1,15,19601,4080
1,15,19602,13662
1,15,19603,21136
1,15,19604,12344
1,15,19605,7802
1,15,19606,2359
1,15,19607,1761
1,15,19608,30960
1,15,19609,13199
1,15,19610,7036
1,15,19611,32200
1,15,19612,9307
1,15,19613,13613
1,15,19614,28227
1,15,19615,21713
1,15,19616,11878
1,15,19617,29150
1,15,19618,3836
1,15,19619,14463
1,15,19620,21270
1,15,19621,12512
1,15,19622,30209
1,15,19623,5520
1,15,19624,2752
1,15,19625,3460
1,15,19626,1134
1,15,19627,28547
1,15,19628,5756
1,15,19629,8660
1,15,19630,5170
1,15,19631,88
1,15,19632,12503
1,15,19633,17528
1,15,19634,20070
1,15,19635,1431
1,15,19636,14024
1,15,19637,24027
1,15,19638,15326
1,15,19639,24211
1,15,19640,23782
1,15,19641,6281
1,15,19642,17406
1,15,19643,24560
1,15,19644,17623
1,15,19645,28892
1,15,19646,3535
1,15,19647,99
1,15,19648,1804
1,15,19649,26583
1,15,19650,30546
1,15,19651,17081
1,15,19652,1195
1,15,19653,23890
1,15,19654,5909
1,15,19655,283
1,15,19656,5581
1,15,19657,21847
1,15,19658,31747
1,15,19659,32144
1,15,19660,26602
1,15,19661,11469
1,15,19662,8064
1,15,19663,23491
1,15,19664,8337
1,15,19665,339
1,15,19666,15798
1,15,19667,26631
1,15,19668,6237
1,15,19669,20591
1,15,19670,2089
1,15,19671,20376
1,15,19672,16932
1,15,19673,4584
1,15,19674,26258
1,15,19675,11811
1,15,19676,4721
1,15,19677,20848
1,15,19678,14826
1,15,19679,5257
1,15,19680,31541
1,15,19681,2950
1,15,19682,21957
1,15,19683,27873
1,15,19684,20409
1,15,19685,20891
1,15,19686,9185
1,15,19687,24508
1,15,19688,9431
1,15,19689,31092
1,15,19690,9727
1,15,19691,7852
1,15,19692,362
1,15,19693,23503
1,15,19694,18929
1,15,19695,14343
1,15,19696,29443
1,15,19697,26185
1,15,19698,17397
1,15,19699,22504
1,15,19700,23262
1,15,19701,1151
1,15,19702,25409
1,15,19703,6775
1,15,19704,1812
1,15,19705,9332
1,15,19706,5343
1,15,19707,21354
1,15,19708,27665
1,15,19709,23091
1,15,19710,2235
1,15,19711,28364
1,15,19712,4681
1,15,19713,26293
1,15,19714,11515
1,15,19715,20221
1,15,19716,3111
1,15,19717,9732
1,15,19718,29582
1,15,19719,19451
1,15,19720,2118
1,15,19721,10401
1,15,19722,5640
1,15,19723,14303
1,15,19724,21476
1,15,19725,31779
1,15,19726,19373
1,15,19727,3243
1,15,19728,24980
1,15,19729,26402
1,15,19730,9675
1,15,19731,10050
1,15,19732,10290
1,15,19733,7251
1,15,19734,1614
1,15,19735,13240
1,15,19736,28188
1,15,19737,10484
1,15,19738,25742
1,15,19739,11980
1,15,19740,21663
1,15,19741,8811
1,15,19742,21611
1,15,19743,8371
1,15,19744,14256
1,15,19745,22314
1,15,19746,924
1,15,19747,29976
1,15,19748,13789
1,15,19749,1749
1,15,19750,8516
1,15,19751,5216
1,15,19752,29827
1,15,19753,26023
1,15,19754,25542
1,15,19755,8754
1,15,19756,29760
1,15,19757,28434
1,15,19758,8411
1,15,19759,1335
1,15,19760,2475
1,15,19761,19365
1,15,19762,11234
1,15,19763,7198
1,15,19764,20035
1,15,19765,20019
1,15,19766,28279
1,15,19767,17380
1,15,19768,7590
1,15,19769,19506
1,15,19770,28486
1,15,19771,4946
1,15,19772,29444
1,15,19773,21857
1,15,19774,15137
1,15,19775,28615
1,15,19776,15058
1,15,19777,3758
1,15,19778,25681
1,15,19779,24375
1,15,19780,27843
1,15,19781,13398
1,15,19782,3114
1,15,19783,15220
1,15,19784,500
1,15,19785,1870
1,15,19786,10979
1,15,19787,10924
1,15,19788,7014
1,15,19789,10722
1,15,19790,2468
1,15,19791,307
1,15,19792,27826
1,15,19793,12188
1,15,19794,8927
1,15,19795,28803
1,15,19796,16120
1,15,19797,25703
1,15,19798,23780
1,15,19799,10114
1,15,19800,8217
1,15,19801,3828
1,15,19802,21168
1,15,19803,18435
1,15,19804,4646
1,15,19805,12893
1,15,19806,7942
1,15,19807,21902
1,15,19808,20248
1,15,19809,4872
1,15,19810,24002
1,15,19811,356
1,15,19812,29889
1,15,19813,719
1,15,19814,22377
1,15,19815,30654
1,15,19816,11522
1,15,19817,14429
1,15,19818,2820
1,15,19819,4694
1,15,19820,9791
1,15,19821,13787
1,15,19822,2607
1,15,19823,5160
1,15,19824,28688
1,15,19825,717
1,15,19826,23405
1,15,19827,21114
1,15,19828,4153
1,15,19829,15670
1,15,19830,22206
1,15,19831,28442
1,15,19832,25565
1,15,19833,17923
1,15,19834,12404
1,15,19835,2023
1,15,19836,8430
1,15,19837,3238
1,15,19838,9794
1,15,19839,32658
1,15,19840,3048
1,15,19841,15874
1,15,19842,662
1,15,19843,17318
1,15,19844,13759
1,15,19845,23175
1,15,19846,27176
1,15,19847,13254
1,15,19848,22037
1,15,19849,30622
1,15,19850,10195
1,15,19851,3638
1,15,19852,5553
1,15,19853,12359
1,15,19854,27301
1,15,19855,1438
1,15,19856,23853
1,15,19857,2304
1,15,19858,10802
1,15,19859,25610
1,15,19860,31726
1,15,19861,19178
1,15,19862,9517
1,15,19863,24372
1,15,19864,15194
1,15,19865,6695
1,15,19866,11833
1,15,19867,518
1,15,19868,12868
1,15,19869,19334
1,15,19870,15100
1,15,19871,20315
1,15,19872,27819
1,15,19873,15714
1,15,19874,26997
1,15,19875,518
1,15,19876,15269
1,15,19877,14279
1,15,19878,28560
1,15,19879,3605
1,15,19880,16790
1,15,19881,6103
1,15,19882,10488
1,15,19883,18263
1,15,19884,3749
1,15,19885,19052
1,15,19886,14125
1,15,19887,20763
1,15,19888,24945
1,15,19889,23039
1,15,19890,26582
1,15,19891,15163
1,15,19892,24575
1,15,19893,5065
1,15,19894,21848
1,15,19895,28761
1,15,19896,23800
1,15,19897,2087
1,15,19898,30119
1,15,19899,22889
1,15,19900,32017
1,15,19901,27203
1,15,19902,2909
1,15,19903,23151
1,15,19904,20682
1,15,19905,4849
1,15,19906,11529
1,15,19907,3210
1,15,19908,13915
1,15,19909,10967
1,15,19910,22217
1,15,19911,22834
1,15,19912,6123
1,15,19913,16337
1,15,19914,14875
1,15,19915,23230
1,15,19916,23044
1,15,19917,18836
1,15,19918,16368
1,15,19919,9769
1,15,19920,3652
1,15,19921,24977
1,15,19922,28930
1,15,19923,25109
1,15,19924,15957
1,15,19925,12828
1,15,19926,14440
1,15,19927,20240
1,15,19928,25375
1,15,19929,24781
1,15,19930,13415
1,15,19931,9495
1,15,19932,23611
1,15,19933,30758
1,15,19934,2444
1,15,19935,27224
1,15,19936,31659
1,15,19937,5239
1,15,19938,27639
1,15,19939,10044
1,15,19940,31177
1,15,19941,22527
1,15,19942,21242
1,15,19943,7077
1,15,19944,25982
1,15,19945,27220
1,15,19946,2787
1,15,19947,22901
1,15,19948,25780
1,15,19949,1797
1,15,19950,6421
1,15,19951,26703
1,15,19952,22798
1,15,19953,24445
1,15,19954,9822
1,15,19955,22177
1,15,19956,15574
1,15,19957,21546
1,15,19958,25476
1,15,19959,23522
1,15,19960,19511
1,15,19961,18655
1,15,19962,7201
1,15,19963,28696
1,15,19964,20140
1,15,19965,6263
1,15,19966,27569
1,15,19967,31902
1,15,19968,5304
1,15,19969,27580
1,15,19970,18666
1,15,19971,2596
1,15,19972,32216
1,15,19973,30599
1,15,19974,23372
1,15,19975,4087
1,15,19976,6838
1,15,19977,26152
1,15,19978,20216
1,15,19979,18563
1,15,19980,16287
1,15,19981,28679
1,15,19982,6853
1,15,19983,12054
1,15,19984,6967
1,15,19985,26508
1,15,19986,27793
1,15,19987,2790
1,15,19988,9579
1,15,19989,15421
1,15,19990,12245
1,15,19991,11094
1,15,19992,31400
1,15,19993,14630
1,15,19994,25212
1,15,19995,14709
1,15,19996,30538
1,15,19997,638
1,15,19998,11254
1,15,19999,17095
1,15,20000,10072
1,15,20001,5767
1,15,20002,27272
1,15,20003,24905
1,15,20004,24174
1,15,20005,21942
1,15,20006,10982
1,15,20007,9391
1,15,20008,3066
1,15,20009,22036
1,15,20010,15875
1,15,20011,8432
1,15,20012,8107
1,15,20013,1508
1,15,20014,24872
1,15,20015,17924
1,15,20016,4647
1,15,20017,24966
1,15,20018,11332
1,15,20019,25836
1,15,20020,26109
1,15,20021,16539
1,15,20022,14979
1,15,20023,1524
1,15,20024,13530
1,15,20025,32362
1,15,20026,16673
1,15,20027,29749
1,15,20028,7423
1,15,20029,387
1,15,20030,2177
1,15,20031,8797
1,15,20032,8946
1,15,20033,26273
1,15,20034,31609
1,15,20035,19635
1,15,20036,23412
1,15,20037,21205
1,15,20038,16624
1,15,20039,31829
1,15,20040,29108
1,15,20041,12513
1,15,20042,5036
1,15,20043,20420
1,15,20044,24002
1,15,20045,24034
1,15,20046,19557
1,15,20047,11427
1,15,20048,24390
1,15,20049,2355
1,15,20050,21022
1,15,20051,16060
1,15,20052,4210
1,15,20053,19341
1,15,20054,25781
1,15,20055,26692
1,15,20056,9525
1,15,20057,14707
1,15,20058,30136
1,15,20059,1888
1,15,20060,10930
1,15,20061,29901
1,15,20062,890
1,15,20063,13544
1,15,20064,23280
1,15,20065,467
1,15,20066,10854
1,15,20067,24682
1,15,20068,22739
1,15,20069,25388
1,15,20070,24724
1,15,20071,28018
1,15,20072,26699
1,15,20073,16727
1,15,20074,3994
1,15,20075,13832
1,15,20076,30411
1,15,20077,8523
1,15,20078,165
1,15,20079,5755
1,15,20080,2045
1,15,20081,28250
1,15,20082,20168
1,15,20083,26205
1,15,20084,23220
1,15,20085,23387
1,15,20086,21395
1,15,20087,719
1,15,20088,23074
1,15,20089,24328
1,15,20090,16872
1,15,20091,19967
1,15,20092,12107
1,15,20093,20389
1,15,20094,25354
1,15,20095,18414
1,15,20096,1721
1,15,20097,25059
1,15,20098,10743
1,15,20099,9335
1,15,20100,24177
1,15,20101,3843
1,15,20102,4344
1,15,20103,653
1,15,20104,28711
1,15,20105,9790
1,15,20106,30070
1,15,20107,10436
1,15,20108,2990
1,15,20109,3429
1,15,20110,26127
1,15,20111,27410
1,15,20112,30130
1,15,20113,29893
1,15,20114,5865
1,15,20115,7639
1,15,20116,7849
1,15,20117,589
1,15,20118,28742
1,15,20119,14876
1,15,20120,17927
1,15,20121,14323
1,15,20122,27481
1,15,20123,5912
1,15,20124,23985
1,15,20125,6483
1,15,20126,12633
1,15,20127,23801
1,15,20128,16821
1,15,20129,21657
1,15,20130,12499
1,15,20131,5345
1,15,20132,6200
1,15,20133,29346
1,15,20134,7492
1,15,20135,31278
1,15,20136,28080
1,15,20137,21086
1,15,20138,3303
1,15,20139,28926
1,15,20140,24915
1,15,20141,29561
1,15,20142,10444
1,15,20143,17906
1,15,20144,30158
1,15,20145,21562
1,15,20146,9002
1,15,20147,6963
1,15,20148,23099
1,15,20149,26283
1,15,20150,26614
1,15,20151,9907
1,15,20152,16205
1,15,20153,24826
1,15,20154,15284
1,15,20155,9654
1,15,20156,3278
1,15,20157,27935
1,15,20158,15502
1,15,20159,10640
1,15,20160,2892
1,15,20161,31679
1,15,20162,31139
1,15,20163,8624
1,15,20164,22031
1,15,20165,15952
1,15,20166,5281
1,15,20167,18141
1,15,20168,10574
1,15,20169,3199
1,15,20170,8598
1,15,20171,19392
1,15,20172,24738
1,15,20173,14542
1,15,20174,14595
1,15,20175,30371
1,15,20176,14778
1,15,20177,6274
1,15,20178,28723
1,15,20179,2168
1,15,20180,12113
1,15,20181,17084
1,15,20182,11210
1,15,20183,5405
1,15,20184,93
1,15,20185,19174
